Serial Number,Shape Type,X,Y,Width,Height,Rotation,Frame Color,Fill Color,Is Filled
3816,Rectangle,25.412169683316193,58.151009468811935,15.0,15.0,87.56067901284636,#000000,#FF0000,True
3817,Rectangle,26.86635523622371,74.79235181456511,15.0,15.0,84.47096519988526,#000000,#FF0000,True
3818,Rectangle,28.733437643164137,90.9395240585323,15.0,15.0,79.62082824821748,#000000,#FF0000,True
3824,Rectangle,63.566165981800395,187.73951004100536,15.0,15.0,69.95812126379641,#000000,#FF0000,True
3825,Rectangle,68.65768483134931,203.09475448727392,15.0,15.0,71.7976497060878,#000000,#FF0000,True
3826,Rectangle,73.3289629011648,218.96535263237615,15.0,15.0,76.23609608201053,#000000,#FF0000,True
3827,Rectangle,77.64140395919398,234.6514160911329,15.0,15.0,71.65517734141623,#000000,#FF0000,True
3838,Rectangle,31.96288744189971,107.60356231652412,7.5,15.0,-17.0,#000000,#FF0000,True
3839,Rectangle,37.57611666168441,123.24610445649012,7.5,7.5,-14.0,#000000,#FF0000,True
3840,Rectangle,52.72104777601345,205.82769171877965,15.0,15.0,-20.0,#000000,#FF0000,True
3842,Rectangle,56.286855549039615,157.3875472081208,10.0,10.0,-46.0,#000000,#FF0000,True
3843,Rectangle,47.71448641368022,150.64207641308371,10.0,10.0,-50.0,#000000,#FF0000,True
3844,Rectangle,53.29075960191477,164.2523055203472,5.0,10.0,-39.0,#000000,#FF0000,True
3845,Rectangle,58.37688589769533,171.65766667906956,10.0,10.0,-40.0,#000000,#FF0000,True
3846,Rectangle,65.64270765505842,180.02840489392526,5.0,10.0,69.0,#000000,#FF0000,True
181,Triangle,84.2206361890562,201.00297590261505,10.0,10.0,-104.0,#000000,#FF0000,True
3933,Rectangle,89.60413004385373,209.67751809277172,5.0,10.0,71.0,#000000,#FF0000,True
3934,Rectangle,89.69892508317946,217.7592044291099,15.0,15.0,72.4287412216777,#000000,#FF0000,True
3935,Rectangle,94.75522983953283,233.11068374924685,15.0,15.0,70.32938734868199,#000000,#FF0000,True
3948,Rectangle,110.47913681221536,227.5843764416718,15.0,15.0,67.47060199706321,#000000,#FF0000,True
3959,Rectangle,105.16676689480096,217.36735681024584,5.0,10.0,-21.0,#000000,#FF0000,True
3960,Rectangle,124.98593418590968,219.30100671859566,15.0,15.0,-27.860217741346904,#000000,#FF0000,True
3961,Rectangle,139.12690235370923,209.01991771009727,15.0,15.0,-30.671727987944813,#000000,#FF0000,True
3962,Rectangle,153.2430915263472,200.3222749157975,15.0,15.0,-32.43653060148184,#000000,#FF0000,True
